,Id,title,group,categories,totalreviews,avgrating
7161,7231,The Apostolic Fathers,Book,1,4,4.5
7162,7232,Dime Uno,Book,1,8,2.0
7163,7233,The American Dream and Zoo Story,Book,2,11,5.0
7164,7234,The German Army 1914-18 (Men at Arms Series 80),Book,3,3,3.5
7165,7235,Prophecies of Daniel,Book,2,0,0.0
7166,7236,Myocardial Infarction: An Incredibly Easy! Miniguide,Book,6,1,5.0
7167,7237,Fodor's Switzerland (42nd Edition),Book,2,1,4.0
7168,7238,Mompou: Piano Music  Vol. 1,Music,8,1,4.0
7169,7239,Seeing Red : The Skelton in Hollywood's Closet,Book,4,1,5.0
7170,7240,Network+ Certification Training Kit  Second Edition,Book,6,11,4.5
7171,7241,Souviens Toi De M'oublier,Music,4,0,0.0
7172,7242,Autobiographical Study,Book,2,1,4.0
7173,7243,Talks to Teachers on Psychology and to Students on Some of Life's Ideals (Dover Books on Biology  Psychology  and Medicine),Book,4,1,4.0
7174,7244,Ancient Greek (Teach Yourself),Book,2,8,3.5
7175,7245,J.K. Lasser's New Tax Law Simplified,Book,6,2,5.0
7176,7246,Fleetwood Mac/Rumours,Music,2,1,5.0
7177,7247,Am & Pm Yoga Meditations,Book,4,0,0.0
7178,7248,Scroll Saw Silhouette Patterns,Book,2,0,0.0
7179,7249,Killing Pablo,Video,2,6,4.0
7180,7250,Collector's Encyclopedia of Salt Glaze Stoneware: Identification & Value Guide,Book,4,1,4.0
7181,7251,BARRIO BOYZ,Video,0,0,0.0
7182,7252,Mr. Kansas City:  The Life of Buck O'Neil,DVD,3,2,4.5
7183,7253,Carl Perkins and Friends - Blue Suede Shoes: A Rockabilly Session,Video,4,27,4.5
7184,7254,Ruth Rendell - Road Rage,DVD,12,3,4.5
7185,7255,Drop Zone,Book,1,22,3.5
7186,7256,The Way It Is,Book,6,3,4.5
7187,7257,Can She Bake a Cherry Pie?,DVD,9,0,0.0
7188,7258,Effi Briest,DVD,21,7,4.5
7189,7259,Love  Peace & Poetry 2: Latin American Psychedelic Music,Music,5,3,3.5
7190,7260,Sitting Ducks,DVD,7,1,5.0
7191,7261,Alias Betty,DVD,14,7,4.5
7192,7262,Putting Your Patients on the Pump,Book,3,0,0.0
7193,7263,Always,DVD,11,4,5.0
7194,7264,When Angels Speak,Music,2,0,0.0
7195,7265,Winston Churchill - The Wilderness Years,DVD,17,12,4.5
7196,7266,The Miracle of the Scarlet Thread,Book,2,9,5.0
7197,7267,Help! I'm Trapped in Obedience School,Book,5,12,4.0
7198,7268,Beauty and the Beast Stained Glass Coloring Book (Dover Little Activity Books),Book,2,0,0.0
7199,7269,Breaking Away,Video,15,86,4.5
7200,7270,Codes of Love : How to Rethink Your Family and Remake Your Life,Book,5,12,5.0
7201,7271,Miss Hindy's Cats,Book,1,1,5.0
7202,7272,The Apparel Design and Production Hand Book: A Technical Reference,Book,1,0,0.0
7203,7273,Asian Foods: Science and Technology,Book,4,0,0.0
7204,7274,The Attack on U.S. Servicemen in Saudi Arabia on June 25  1996 (Terrorist Attacks),Book,1,0,0.0
7205,7275,Roots of Violence in the U.S. Culture: A Diagnosis Towards Healing,Book,1,1,5.0
7206,7276,Evolution and the Diversity of Life: Selected Essays,Book,2,1,4.0
7207,7277,Modern Rock of the 90's  Vol. 1,Music,2,0,0.0
7208,7278,Klee  Paul 2002 Wall Calendar,Book,0,0,0.0
7209,7279,Twelve Rain Forest Animals Bookmarks (Dover Little Activity Books),Book,1,0,0.0
7210,7280,Greek Cooking: The Finest Traditional Recipes,Book,2,0,0.0
7211,7281,Tempest Raised,Book,1,6,5.0
7212,7282,Translators Handbook to the Gospel of John (Helps for translators),Book,0,0,0.0
7213,7283,Modern Rock of the 90's  Vol. 2,Music,2,0,0.0
7214,7284,The Enneagram Workshop: Exploring the 9 Psychological Types and Their Inter-Relationships in Love  and Live,Book,4,2,5.0
7215,7285,The Broken Hearth : Reversing the Moral Collapse of the American Family,Book,9,22,3.5
7216,7286,Second Grand Constitution and Bylaws  Hurqalya [Mimicry],Music,2,9,5.0
7217,7287,The Grace Awakening (Walker Large Print Books),Book,2,23,4.5
7218,7288,DK Readers: Horse Heroes (Level 4: Proficient Readers),Book,3,2,4.5
7219,7289,A Presocratics Reader,Book,2,0,0.0
7220,7290,Push 'N Shove,Music,4,11,5.0
7221,7291,Trench (Cities of Salt Trilogy  Vol 2),Book,2,1,5.0
7222,7292,Outside Adventure Travel: Mountain Biking (Outside Books),Book,6,4,5.0
7223,7293,Under and In,Music,1,5,4.0
7224,7294,Split Personalities,Music,0,0,0.0
7225,7295,For the Truth Ask a Tooth,Book,4,2,5.0
7226,7296,Associate  The,Book,10,52,3.5
7227,7297,Implementing the Capability Maturity Model,Book,7,4,5.0
7228,7299,The Life of Sri Aurobindo,Book,2,0,0.0
7229,7300,A Parting of the Ways: Carnap  Cassirer  and Heidegger,Book,3,1,5.0
7230,7301,Puss in Boots,Book,4,8,4.5
7231,7302,Dining By Rail : The History and the Recipes of America's Golden Age of Railroad Cuisine,Book,3,2,5.0
7232,7303,Everyone's Way of the Cross,Book,3,7,4.5
7233,7304,Chopin: Highlights from the 24 Preludes; Selected Waltzes; Piano Sonata No. 2,Music,16,0,0.0
7234,7305,10 Nutcracker Fun Books: Stickers  Stencils  Tattoos and More,Book,1,0,0.0
7235,7306,Chicago - The Musical (1998 London Cast),Music,5,30,4.0
7236,7307,Refreshed,Music,3,3,3.5
7237,7308,TWELFTH NIGHT,Book,5,21,4.5
7238,7309,Unbelievable,Music,2,21,4.5
7239,7310,Polycontrale Contra Punkte,Music,1,1,5.0
7240,7311,A Brilliant Solution: Inventing the American Constitution,Book,4,4,4.5
7241,7312,Vivaldi & Friends,Music,1,1,5.0
7242,7313,View from a Throne [EP],Music,3,2,5.0
7243,7314,California Real Estate Law,Book,7,2,3.0
7244,7315,Hey  It's Me,Music,7,1,5.0
7245,7316,Trialog,Music,3,1,5.0
7246,7317,Essence of Soul 2002,Music,5,4,3.5
7247,7318,A Carlyle Reader,Book,4,0,0.0
7248,7319,Born to Fly,Music,2,98,4.5
7249,7320,Beyond the Wall: Personal Experiences with Autism and Asperger Syndrome,Book,1,14,5.0
7250,7321,Lost Weekend,Music,6,0,0.0
7251,7322,Pretty Wild/With Strings Attached,Music,2,2,5.0
7252,7323,Wrestling Essentials: Standing Position,Video,2,1,5.0
7253,7324,Salival [CD/VHS],Music,6,24,4.5
7254,7325,Word Parts Dictionary: Standard and Reverse Listings of Prefixes  Suffixes  and Combining Forms,Book,4,1,5.0
7255,7326,Competition in Telecommunications (Munich Lectures),Book,11,1,4.0
7256,7327,Clifford And The Big Storm (Clifford),Book,6,3,4.5
7257,7328,A Practical Guide to Compressor Technology,Book,6,2,5.0
7258,7329,Addams Family Values,DVD,19,44,4.5
7259,7330,All My Life,Music,4,12,4.5
7260,7331,Law of Perfect Freedom: Relating to God and Others Through the Ten Commandments,Book,2,0,0.0
7261,7332,Best of the Eighties,Music,4,4,5.0
7262,7333,Best of the Eighties,Music,5,1,5.0
7263,7334,Playing With Words,Book,2,0,0.0
7264,7335,Look at Me : A Novel,Book,2,61,3.5
7265,7336,Altoona Baboona,Book,6,13,4.5
7266,7337,U.K. Celebrity Special - Kirsten,DVD,3,0,0.0
7267,7338,Queer as Folk - Series 1 (British TV Series),DVD,12,67,4.5
7268,7339,Islam  Gender and Social Change,Book,2,2,4.0
7269,7340,First Grand Constitution and Bylaws [Bonus Track],Music,2,13,4.0
7270,7341,Penthouse - Variations - In Vogue,DVD,1,3,3.5
7271,7342,Queer as Folk (British TV Series),Video,8,67,4.5
7272,7343,Penthouse - 1997 Pet of the Year Play-Off & 1998 Winners,DVD,3,3,2.5
7273,7344,Penthouse: The Girls of Penthouse  Vol. 4,DVD,1,8,2.5
7274,7345,Managing Economic Reforms in Post-Mao China,Book,15,0,0.0
7275,7346,Vivants: Live,Music,2,2,4.0
7276,7347,Boswell Sisters Collection  Vol. 3,Music,7,2,5.0
7277,7348,A Sporting Chance (Black Lace),Book,2,3,2.5
7278,7349,My Utmost for His Highest: Selections for Every Day,Book,4,52,5.0
7279,7350,Classic Rock Fake Book - 2nd Edition,Book,3,2,3.5
7280,7351,"Hofner Violin ""Beatle"" Bass",Book,4,2,3.0
7281,7352,New Essays on Moby-Dick (The American Novel),Book,2,1,5.0
7282,7353,The Fugitive (Elizabeth Gail),Book,3,2,5.0
7283,7354,The Last Precinct (Kay Scarpetta),Book,6,373,3.0
7284,7355,Gestalt for Beginners (Writers and Readers Documentary Comic Book),Book,5,3,2.5
7285,7356,The Potent Self: A Study of Spontaneity and Compulsion,Book,7,3,5.0
7286,7357,Hace Falta UN Muchacho,Book,1,0,0.0
7287,7358,MCSA/MCSE Self-Paced Training Kit: Implementing and Managing Security in a Microsoft Windows 2000 Network Infrastructure  Exam 70-214,Book,10,2,4.0
7288,7359,The First Strawberries,Book,3,2,4.5
7289,7360,Almost Paradise,Book,1,27,3.5
7290,7361,"In Your Life [CD/12"" Single]",Music,1,3,5.0
7291,7362,The Second Book of Samuel (Cambridge Bible Commentaries on the Old Testament),Book,5,1,4.0
7292,7363,Runaway World: How Globalization is Reshaping Our Lives,Book,6,8,4.0
7293,7364,Radio Free Brooklyn,Music,3,6,5.0
7294,7365,La Borra de Cafe,Book,2,2,5.0
7295,7366,Blood Of The Earth (The Executioner #246) (The Executioner  246),Book,1,2,5.0
7296,7367,Green Thumb,Book,5,5,4.0
7297,7368,Greatest Love Songs,Music,4,1,5.0
7298,7369,Medieval Mercenaries: The Great Companies,Book,7,1,4.0
7299,7370,Panty Raid!,Music,3,1,5.0
7300,7371,Ballad Artistry of Milt Jackson/Vibrations,Music,3,1,5.0
7301,7372,The Economist Style Guide: The Best-Selling Guide to English Usage,Book,4,0,0.0
7302,7373,United DJs of America  Vol. 20,Music,1,4,5.0
7303,7374,Ballads & Blues/Bags & Flutes,Music,3,0,0.0
7304,7375,Oswald: Pop Goes the Octopus,Music,2,7,4.5
7305,7376,Waiting for Baby,Book,7,5,4.5
7306,7377,15 Greek Classics,Music,5,2,4.0
7307,7378,Philly Joe's Beat/Philly Joe & Elvin Jones Together!,Music,3,1,5.0
7308,7379,Eleni (In the Greek Language),Book,1,40,4.5
7309,7380,Readings for Environmental Literacy,Book,0,0,0.0
7310,7381,Women and Leadership: Essential Skills for Success in Today's Business,Book,0,0,0.0
7311,7382,Treatise on Invertebrate Paleontology  Pt. N: Mollusca 6  Bivalvia (Vol. 3),Book,0,0,0.0
7312,7383,Cry Me a River  Pt. 1 [UK CD Single],Music,5,9,3.5
7313,7384,Stuart Little 2: Stuart's Wild Ride,Book,5,0,0.0
7314,7385,Zodiac Unmasked: The Identity of American's Most Elusive Serial Killer Revealed,Book,1,31,2.5
7315,7386,Two Weeks Notice,Music,5,67,2.0
7316,7387,Suddenly (Arabesque),Book,4,7,5.0
7317,7388,Pacifier [Bonus Disc],Music,9,17,4.5
7318,7389,A New Owner's Guide to German Shorthaired Pointers (New Owner's Guide To...),Book,2,0,0.0
7319,7390,NLP And Sports,Book,2,0,0.0
7320,7391,The Accidental Project Manager: Surviving the Transition from Techie to Manager,Book,14,8,4.0
7321,7392,Race  Citizenship  and Law in American Literature (Cambridge Studies in American Literature and Culture),Book,3,0,0.0
7322,7393,You'll Grow Soon  Alex,Book,3,2,4.5
7323,7394,Visiting the Sick: A Guide for Parish Ministers,Book,1,0,0.0
7324,7395,New Approaches to Fuzzy Modeling and Control: Design and Analysis,Book,6,0,0.0
7325,7396,The Apple Macintosh (The Design Classics Series),Book,0,0,0.0
7326,7397,JLA/JSA: Virtue and Vice,Book,6,9,4.0
7327,7398,Defy You,Music,6,4,5.0
7328,7399,Ho Chi Minh : A Life,Book,5,23,4.5
7329,7401,Paul Cezanne - The Man & The Mountain,Video,3,1,4.0
7330,7402,The Complete Guide to Antarctic Wildlife : Birds and Marine Mammals of the Antarctic Continent and the Southern Ocean,Book,6,1,5.0
7331,7403,Network Aplication Programming on LINUX and UNIX,Book,11,0,0.0
7332,7404,Orthopedic Shoe Repair Illustrated (Ssia Shoe Service Educational Library),Book,0,0,0.0
7333,7405,1996 BOCA National Building Code,Book,4,0,0.0
7334,7406,The Count of Monte Cristo (Modern Library),Book,5,360,5.0
7335,7407,Educating Rita,Music,3,2,3.5
7336,7408,A Morning's Work: Medical Photographs from the Burns Archive & Collection  1843-1939,Book,7,5,5.0
7337,7409,Five Card Stud,Video,15,8,3.5
7338,7410,Harley,Book,4,3,5.0
7339,7411,Food: Its Evolution Through the Ages,Book,1,0,0.0
7340,7412,The Clown of God,Book,6,1,5.0
7341,7413,Be A Problem Solver: A Resource Book for Teaching Creative Problem Solving,Book,1,0,0.0
7342,7414,Shooter's Point: A Martha Chainey Mystery (Martha Chainey Mysteries (Hardcover)),Book,3,0,0.0
7343,7415,Covered With Glory: The 26th North Carolina Infantry at Gettysburg,Book,5,12,5.0
7344,7416,Smoke Screen (Sydney Teaque Mysteries),Book,2,4,5.0
7345,7417,The Secret Empire,Book,3,0,0.0
7346,7418,The Oil That Heals: A Physician's Successes With Castor Oil Treatments,Book,3,1,5.0
7347,7419,AAA Auto Guide: 2003 New Cars & Trucks,Book,1,0,0.0
7348,7420,Hot Shots: America's First Jet Aces,Book,2,2,3.0
7349,7421,The Histories (Everyman's Library (Cloth)),Book,2,10,4.5
7350,7422,Antisemitism in the Modern World: An Anthology of Texts (Sources in Modern History),Book,0,0,0.0
7351,7423,Pour for More: Receiving God's Grace,Book,1,5,4.5
7352,7424,India's Emerging Nuclear Posture: Between Recessed Deterrent and Ready Arsenal,Book,4,2,5.0
7353,7425,The Gospel of John: Ignatius Catholic Study Bible  Revised Standard Version (Ignatius Catholic Study Bible),Book,6,1,4.0
7354,7426,Eight Cousins or the Aunt Hill (Puffin Classics),Book,5,28,4.5
7355,7427,Connecticut Off the Beaten Path  5th: A Guide to Unique Places,Book,6,1,4.0
7356,7428,Oh Doug! A Dragonfly's Day,Book,1,8,5.0
7357,7429,Flight to Denmark,Music,3,0,0.0
7358,7430,In the Best Families (Audio Editions Mystery Masters),Book,8,8,4.5
7359,7431,How to Play The Middle Game in Chess,Book,2,4,4.0
7360,7432,Velvet Noise,Music,9,4,5.0
7361,7433,The Executive Guide to Strategic Planning (Jossey Bass Business and Management Series),Book,6,0,0.0
7362,7434,National Trust Recipes,Book,1,0,0.0
7363,7435,Neil Young (Kill Your Idols),Book,5,8,4.0
7364,7436,Greek Literature and the Roman Empire: The Politics of Imitation,Book,3,1,5.0
7365,7437,New Potty  The,Book,2,6,4.5
7366,7438,Blues for Harvey,Music,2,1,5.0
7367,7439,Philo of Alexandria: The Contemplative Life  Giants and Selections (Classics of Western Spirituality),Book,1,1,4.0
7368,7440,Ontology of Construction : On Nihilism of Technology and Theories of Modern Architecture,Book,4,0,0.0
7369,7441,Ask a Woman Who Knows (Hybr) (Ms),Music,4,0,0.0
7370,7442,Heverly,Book,3,0,0.0
7371,7443,Venomous and Poisonous Animals: A Handbook for Biologists  Toxicologists and Toxinologists  Physicians and Pharmacists,Book,6,0,0.0
7372,7444,Add Some Music To Your Day : Analyzing and Enjoying the Music of the Beach Boys,Book,6,6,5.0
7373,7445,Startin' Simple: Easy Aerobics,Video,6,20,4.0
7374,7446,Clever Gift Giving,Book,2,4,3.5
7375,7447,I Fought the Law: The Best of the Bobby Fuller Four [Del-Fi],Music,2,3,4.5
7376,7448,Dr. Jekyll & Mr. Hyde (Wordsworth Classics),Book,4,23,4.0
7377,7449,Planning for Technology : A Guide for School Administrators  Technology Coordinators  and Curriculum Leaders,Book,4,0,0.0
7378,7450,Sams Teach Yourself UNIX in 24 Hours (3rd Edition),Book,2,37,4.5
7379,7451,Plotinus II: Ennead II (Loeb Classical Library  441),Book,1,3,5.0
7380,7452,Organization Development and Consulting : Perspectives and Foundations (The Practicing Organization Development Series),Book,9,0,0.0
7381,7453,Summerblood,Book,2,2,3.0
7382,7454,Dig Safe (Penguin Poets),Book,4,0,0.0
7383,7455,Not As Briefed: Memoirs of a B-24 Navigator/Prisoner of War 1943-1945,Book,1,0,0.0
7384,7456,Dream Fish and Road Trips: Fly Fishing Tales from Alaska  Montana  and Beyond,Book,6,1,4.0
7385,7457,From Foxholes and Flight Decks: Letters Home from World War II,Book,2,0,0.0
7386,7458,Goodness-of-Fit Statistics for Discrete Multivariate Data (Springer Series in Statistics),Book,1,0,0.0
7387,7459,Hey! Album,Music,2,91,4.5
7388,7460,Hall Effect Sensors : Theory and Application,Book,3,1,5.0
7389,7461,Kepler's Philosophy and the New Astronomy,Book,3,0,0.0
7390,7462,Nostradamus World War III 2002,Book,3,12,4.5
7391,7463,Linking by Types in the Hierarchical Lexicon,Book,4,0,0.0
7392,7464,Sacraments of Desire,Book,4,2,5.0
7393,7465,Jumbo English Yearbook Grade Six / Blackline Master (B-Jey-4),Book,1,0,0.0
7394,7466,Western Fertilizer Handbook (9th Edition),Book,2,0,0.0
7395,7467,Exit the Rainmaker,Book,2,7,4.5
7396,7468,The Work Life: Based on the Teachings of G.I. Gurdjieff  P.D. Ouspensky and Maurice Nicoll,Book,3,2,4.5
7397,7469,Unjust Cause,Book,2,0,0.0
7398,7470,Felices Para Siempre  (Happy Forever),Book,1,0,0.0
7399,7471,Casper - To Boo or Not to Boo,Video,7,0,0.0
7400,7472,Thomas Tallis: Spem in alium; Lamentations; Mass; Motets,Music,6,1,5.0
7401,7473,Grants and Awards Available to American Writers  2002-2003 (Grants and Awards Available to American Writers),Book,3,5,4.5
7402,7474,Great Jewish Quotes,Book,2,3,3.0
7403,7475,Jip: His Story,Book,5,24,4.5
7404,7476,Putting It Together: A Conversation Management Text,Book,0,0,0.0
7405,7477,Principles of Psychoanalytic Psychotherapy: A Manual for Supportive-Expressive Treatment,Book,4,1,4.0
7406,7478,Cryptography: Theory and Practice  Second Edition,Book,6,14,3.5
7407,7479,King of the Celts : Arthurian Legends and Celtic Tradition,Book,5,2,5.0
7408,7480,Step by Step Book About Training Your Parakeet,Book,2,2,4.0
7409,7481,Rethinking the Successful Church: Finding Serenity in God's Sovereignty,Book,3,0,0.0
7410,7482,New York Notes,Music,3,1,4.0
7411,7483,Franklin Plays Hockey,Book,6,0,0.0
7412,7484,Publishing for Profit: Successful Bottom-Line Management for Book Publishers,Book,2,10,5.0
7413,7485,Fixing the World: Jewish American Painters in the Twentieth Century (Brandeis Series in American Jewish History  Culture and Life),Book,4,0,0.0
7414,7486,Berkeley in the Sixties,Video,2,16,4.5
7415,7487,MEL Scripting for Maya Animators (Morgan Kaufmann Series in Computer Graphics and Geometric Modeling),Book,4,10,4.5
7416,7488,At America's Service : How Your Company Can Join the Customer Service Revolution,Book,6,4,5.0
7417,7489,The Body Code : A Personal Wellness And Weight Loss Plan At The World Famous Green Valley Spa,Book,3,17,4.5
7418,7490,Reading  Understanding  and Applying Nursing Research: A Text and Workbook,Book,4,1,4.0
7419,7491,Sacred Art of Dub,Music,8,1,4.0
7420,7492,Simply Elegant Napkin Folding,Book,3,2,5.0
7421,7493,Caring for Your Dog: The Complete Canine Home Reference,Book,3,2,5.0
7422,7494,Roll of Thunder  Hear My Cry,Book,8,402,4.0
7423,7495,Saving Sweetness,Book,5,6,5.0
7424,7496,Guess Who Loves Blue! (Blue's Clues),Book,8,1,5.0
7425,7497,Rainbow Fish and the Big Blue Whale (Board Book),Book,6,6,4.0
7426,7498,The Whiskeys of Ireland,Book,3,0,0.0
7427,7499,The Chinese Economy in Crisis: State Capacity and Tax Reform (Studies on Contemporary China),Book,10,0,0.0
7428,7500,Heart to Yours,Music,1,91,4.0
7429,7501,El arte de la conversaci?n  El arte de la composici?n Text/Atajo Package,Book,6,0,0.0
7430,7502,Duke Ellington : The Piano Prince and His Orchestra (Caldecott Honor Book),Book,6,10,4.5
7431,7503,Haynes Chrysler Lh-Series Automotive Repair Manual: Models Covered : Chrysler Lhs  Concorde  300m and Dodge Intrepid 1998 Through 2000 (Haynes Automotive Repair Manual Series),Book,2,1,4.0
7432,7504,Mies van der Rohe Farnsworth House : Weekend House/Wochenendhaus (Mies Van Der Rohe Archive),Book,7,1,5.0
7433,7505,1-800-911,Book,2,0,0.0
7434,7506,Dogs : A Startling New Understanding of Canine Origin  Behavior & Evolution,Book,4,31,3.5
7435,7507,Winning Your Audit: Tax Guide 502 (Series 500: Audits and Appeals),Book,6,0,0.0
7436,7508,French Spirits: A House  a Village  and a Love Affair in Burgundy,Book,6,13,3.5
7437,7509,More Than Magic (Perfect Hero),Book,2,16,4.5
7438,7510,Car Talk: Men Are from Gm Women Are from Ford,Book,2,4,4.5
7439,7511,Don't It Drag On,Music,5,1,5.0
7440,7512,"Autobiography of a Schizophrenic Girl: The True Story of ""Renee""",Book,3,1,4.0
7441,7513,Skillstreaming the Elementary School Child : New Strategies and Perspectives for Teaching Prosocial Skills,Book,2,2,4.0
7442,7514,The Source of the River : The Social Origins of Freshmen at America's Selective Colleges and Universities,Book,4,0,0.0
7443,7515,Boxers: Everything About Housing  Care  Nutrition  Breeding  and Health Care (Complete Pet Owner's Manual),Book,2,4,3.5
7444,7516,Rolling Thunder,Music,2,1,5.0
